epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,276.668,1.50392,1.8087,1.52298,0.32035,0.51243,0.48973,0.25025,1.61035,1.42714,1.54087,0.00115513,0.00115513,0.00115513
25,288.098,1.4666,1.74951,1.49385,0.43272,0.61784,0.55608,0.27849,1.53899,1.28221,1.54244,0.001151,0.001151,0.001151
26,299.507,1.47655,1.74529,1.48545,0.42742,0.69114,0.53161,0.2776,1.54647,1.33632,1.50158,0.00114688,0.00114688,0.00114688
27,311.051,1.45928,1.75169,1.47927,0.41902,0.72373,0.53234,0.26824,1.49411,1.2947,1.45096,0.00114275,0.00114275,0.00114275
28,322.476,1.49063,1.77222,1.5082,0.44487,0.54854,0.56573,0.31612,1.49303,1.28922,1.46477,0.00113863,0.00113863,0.00113863
29,333.951,1.44921,1.74661,1.4897,0.49542,0.57674,0.59915,0.30841,1.56471,1.20273,1.54886,0.0011345,0.0011345,0.0011345
30,345.341,1.47361,1.71113,1.49961,0.46988,0.6379,0.55452,0.30417,1.48992,1.21996,1.45704,0.00113038,0.00113038,0.00113038
31,357.102,1.46112,1.67715,1.49662,0.38539,0.60673,0.53153,0.27661,1.54414,1.30506,1.45682,0.00112625,0.00112625,0.00112625
32,371.676,1.43832,1.69101,1.47951,0.45633,0.68743,0.60525,0.31734,1.4752,1.16399,1.44773,0.00112213,0.00112213,0.00112213
33,386.308,1.44102,1.62295,1.47356,0.39429,0.64402,0.53913,0.29881,1.49955,1.20983,1.50643,0.001118,0.001118,0.001118
34,400.368,1.44098,1.6492,1.47477,0.39756,0.51733,0.53883,0.29225,1.47867,1.22642,1.47568,0.00111388,0.00111388,0.00111388
35,414.186,1.44259,1.58909,1.49364,0.45478,0.77104,0.62797,0.33959,1.56784,1.10459,1.51748,0.00110975,0.00110975,0.00110975
36,428.471,1.43141,1.58694,1.46774,0.55013,0.56215,0.5932,0.32446,1.53858,1.16572,1.46725,0.00110563,0.00110563,0.00110563
37,442.53,1.43205,1.60888,1.46759,0.4368,0.62477,0.56378,0.28485,1.68573,1.2143,1.56259,0.0011015,0.0011015,0.0011015
38,456.864,1.42531,1.58768,1.47595,0.53967,0.50103,0.58011,0.29549,1.63161,1.23128,1.59385,0.00109738,0.00109738,0.00109738
39,471.064,1.42422,1.5926,1.47013,0.50763,0.70819,0.59675,0.32294,1.50889,1.15093,1.45041,0.00109325,0.00109325,0.00109325
40,485.262,1.4091,1.57988,1.47549,0.52758,0.70425,0.6392,0.34699,1.5528,1.16368,1.51832,0.00108913,0.00108913,0.00108913
41,499.364,1.39564,1.59765,1.43526,0.55847,0.76257,0.67026,0.3693,1.48195,1.10859,1.42989,0.001085,0.001085,0.001085
42,513.389,1.38769,1.55771,1.42218,0.48658,0.70154,0.61464,0.35451,1.53906,1.16198,1.49391,0.00108088,0.00108088,0.00108088
43,527.679,1.41063,1.60824,1.4755,0.48516,0.6189,0.59211,0.32924,1.46546,1.12733,1.46242,0.00107675,0.00107675,0.00107675
44,541.681,1.3932,1.5297,1.44098,0.65362,0.59284,0.63724,0.35627,1.55306,1.11167,1.47824,0.00107263,0.00107263,0.00107263
45,556.205,1.39749,1.53159,1.46014,0.66002,0.68842,0.66776,0.39218,1.51045,1.02846,1.50167,0.0010685,0.0010685,0.0010685
46,570.414,1.42408,1.47889,1.45876,0.59121,0.66653,0.65403,0.36801,1.51794,1.05868,1.51735,0.00106437,0.00106437,0.00106437
47,584.523,1.40717,1.49752,1.45819,0.46625,0.81375,0.63291,0.36191,1.49346,1.10937,1.48322,0.00106025,0.00106025,0.00106025
48,598.624,1.3731,1.46629,1.4373,0.59482,0.69826,0.67722,0.33923,1.60566,1.16538,1.56933,0.00105612,0.00105612,0.00105612
49,612.904,1.37595,1.50205,1.4507,0.6175,0.68551,0.67005,0.36971,1.55048,1.01774,1.51261,0.001052,0.001052,0.001052
50,627.197,1.35457,1.45786,1.4209,0.49798,0.66441,0.61844,0.36216,1.50657,1.04737,1.53546,0.00104787,0.00104787,0.00104787
51,641.238,1.38936,1.45051,1.45632,0.60554,0.74056,0.67771,0.38371,1.48617,0.98527,1.50434,0.00104375,0.00104375,0.00104375
52,655.337,1.41892,1.49909,1.48733,0.60621,0.60687,0.66602,0.36762,1.52308,1.11181,1.50257,0.00103962,0.00103962,0.00103962
53,669.549,1.36667,1.50083,1.44342,0.54452,0.79556,0.69446,0.3871,1.47496,1.03381,1.45816,0.0010355,0.0010355,0.0010355
54,683.412,1.31898,1.41367,1.40141,0.69365,0.75128,0.71652,0.4172,1.48225,0.945,1.48364,0.00103138,0.00103138,0.00103138
55,697.717,1.34423,1.40358,1.42121,0.57903,0.64928,0.66005,0.36423,1.58157,1.03574,1.58477,0.00102725,0.00102725,0.00102725
56,711.908,1.36769,1.43697,1.43976,0.61507,0.71773,0.7008,0.38803,1.53918,1.01578,1.52267,0.00102312,0.00102312,0.00102312
57,726.161,1.35607,1.44237,1.43881,0.69477,0.67596,0.67836,0.39631,1.49538,1.04894,1.46376,0.001019,0.001019,0.001019
58,738.829,1.33453,1.48139,1.43867,0.72827,0.62194,0.70986,0.39712,1.48357,1.03085,1.4936,0.00101488,0.00101488,0.00101488
59,750.712,1.3308,1.36669,1.44472,0.61018,0.72508,0.67068,0.37787,1.56554,0.97529,1.58027,0.00101075,0.00101075,0.00101075
60,763.11,1.34295,1.38608,1.43931,0.56743,0.62895,0.66913,0.36981,1.50866,1.06654,1.52191,0.00100663,0.00100663,0.00100663
61,776.459,1.34555,1.38643,1.44524,0.56508,0.69758,0.69008,0.39994,1.51026,0.9808,1.55834,0.0010025,0.0010025,0.0010025
62,789.729,1.35313,1.30059,1.43894,0.71009,0.76097,0.76047,0.42655,1.53235,0.97255,1.53497,0.000998375,0.000998375,0.000998375
63,802.165,1.33408,1.36722,1.42465,0.73798,0.6548,0.68616,0.37069,1.53472,1.07695,1.50604,0.00099425,0.00099425,0.00099425
64,814.382,1.32611,1.33852,1.41728,0.72987,0.60012,0.67479,0.37732,1.53154,0.93817,1.54164,0.000990125,0.000990125,0.000990125
65,826.286,1.3551,1.32764,1.44404,0.64649,0.65504,0.66327,0.37933,1.51208,1.00046,1.55316,0.000986,0.000986,0.000986
66,838.124,1.35311,1.35587,1.44793,0.61076,0.57558,0.6641,0.3484,1.60041,1.13541,1.6133,0.000981875,0.000981875,0.000981875
67,850.34,1.34735,1.35116,1.45628,0.75795,0.72764,0.77551,0.40957,1.52167,0.99647,1.50431,0.00097775,0.00097775,0.00097775
68,862.661,1.3272,1.25048,1.42283,0.68311,0.71242,0.71499,0.3843,1.57083,0.99179,1.58316,0.000973625,0.000973625,0.000973625
69,874.455,1.32638,1.29134,1.43959,0.6135,0.72716,0.68447,0.35787,1.57276,1.04468,1.55488,0.0009695,0.0009695,0.0009695
70,887.19,1.35106,1.29281,1.4525,0.59501,0.75951,0.74236,0.39554,1.54641,0.97868,1.54025,0.000965375,0.000965375,0.000965375
71,899.749,1.32548,1.295,1.42907,0.77134,0.71972,0.77683,0.41787,1.53823,0.97019,1.55628,0.00096125,0.00096125,0.00096125
72,912.299,1.28182,1.2727,1.40214,0.61251,0.72973,0.70762,0.38855,1.51897,1.08192,1.56073,0.000957125,0.000957125,0.000957125
73,924.381,1.28899,1.24872,1.40897,0.6683,0.73502,0.73462,0.41823,1.54142,0.96201,1.5958,0.000953,0.000953,0.000953
74,936.452,1.29963,1.25486,1.41799,0.69699,0.65944,0.71543,0.3853,1.53137,0.97845,1.56593,0.000948875,0.000948875,0.000948875
75,948.73,1.32057,1.28945,1.42055,0.5957,0.78907,0.68593,0.38679,1.50689,0.99289,1.51456,0.00094475,0.00094475,0.00094475
76,960.91,1.3004,1.26099,1.40052,0.6037,0.63581,0.65084,0.36936,1.5548,1.00021,1.56179,0.000940625,0.000940625,0.000940625
77,972.828,1.26378,1.28268,1.38889,0.5306,0.78875,0.66046,0.34927,1.59529,1.016,1.59941,0.0009365,0.0009365,0.0009365
78,984.894,1.27589,1.18686,1.38264,0.58224,0.6943,0.66527,0.35285,1.62902,1.02462,1.589,0.000932375,0.000932375,0.000932375
79,996.802,1.30233,1.24215,1.41105,0.7126,0.71357,0.68375,0.36421,1.61679,0.96852,1.64546,0.00092825,0.00092825,0.00092825
80,1009.13,1.27111,1.22164,1.40047,0.70683,0.66612,0.68116,0.38174,1.57292,0.98906,1.57055,0.000924125,0.000924125,0.000924125
81,1021.13,1.23632,1.15405,1.36853,0.66801,0.66278,0.656,0.37249,1.57547,0.98438,1.61108,0.00092,0.00092,0.00092
82,1033.18,1.30449,1.17655,1.40069,0.67825,0.64574,0.64636,0.33518,1.6734,1.17036,1.67634,0.000915875,0.000915875,0.000915875
83,1045.25,1.23077,1.14467,1.36829,0.60777,0.73147,0.70631,0.36407,1.57213,0.97973,1.57718,0.00091175,0.00091175,0.00091175
84,1057.9,1.23158,1.14256,1.36401,0.83125,0.61808,0.73707,0.37777,1.56494,0.95471,1.60068,0.000907625,0.000907625,0.000907625
85,1070.14,1.25003,1.15971,1.37659,0.6834,0.72186,0.70556,0.38435,1.58216,0.89229,1.59125,0.0009035,0.0009035,0.0009035
86,1082.11,1.28221,1.18977,1.40124,0.72926,0.65395,0.64834,0.37727,1.57957,0.91695,1.60237,0.000899375,0.000899375,0.000899375
87,1094.27,1.23746,1.12315,1.36658,0.66526,0.75655,0.71035,0.38782,1.62288,0.94761,1.59257,0.00089525,0.00089525,0.00089525
88,1106.32,1.26026,1.13318,1.37927,0.65855,0.6398,0.68907,0.37974,1.62498,0.92261,1.66458,0.000891125,0.000891125,0.000891125
89,1118.37,1.27924,1.14379,1.38439,0.57112,0.74963,0.64912,0.34559,1.74738,1.01951,1.68971,0.000887,0.000887,0.000887
90,1130.41,1.25577,1.15079,1.37308,0.68569,0.68425,0.69816,0.39239,1.63948,0.91111,1.63751,0.000882875,0.000882875,0.000882875
91,1142.6,1.25322,1.1647,1.37891,0.64259,0.80565,0.69913,0.40678,1.63232,0.96461,1.69473,0.00087875,0.00087875,0.00087875
92,1154.99,1.25032,1.10915,1.37343,0.65386,0.69551,0.70333,0.40299,1.61838,0.98049,1.62547,0.000874625,0.000874625,0.000874625
93,1167.04,1.21363,1.09822,1.34252,0.66273,0.69853,0.68259,0.37086,1.66496,0.95994,1.68738,0.0008705,0.0008705,0.0008705
94,1179.04,1.25315,1.08817,1.3727,0.74319,0.68844,0.73757,0.40566,1.56803,0.91439,1.61388,0.000866375,0.000866375,0.000866375
95,1191.03,1.19978,1.09888,1.35495,0.62962,0.67088,0.65761,0.36112,1.60546,1.01611,1.63331,0.00086225,0.00086225,0.00086225
96,1202.89,1.22538,1.07914,1.35991,0.53209,0.65613,0.61003,0.31792,1.63305,1.12019,1.64196,0.000858125,0.000858125,0.000858125
97,1215,1.20899,1.09179,1.35026,0.68252,0.59838,0.6387,0.36103,1.61498,0.9939,1.61702,0.000854,0.000854,0.000854
98,1227.21,1.21514,1.05978,1.34734,0.64216,0.64529,0.68982,0.38512,1.63624,0.96483,1.6548,0.000849875,0.000849875,0.000849875
99,1239.19,1.2058,1.05165,1.33654,0.62678,0.66123,0.63562,0.37081,1.61503,0.93257,1.63024,0.00084575,0.00084575,0.00084575
100,1251.39,1.2462,1.08557,1.38007,0.58031,0.77024,0.68319,0.37983,1.57423,0.89182,1.63165,0.000841625,0.000841625,0.000841625
101,1263.53,1.19429,1.04932,1.347,0.57643,0.68825,0.66944,0.38479,1.63966,0.8917,1.65608,0.0008375,0.0008375,0.0008375
102,1275.58,1.25066,1.08705,1.37943,0.55603,0.76298,0.64628,0.34735,1.60639,0.98037,1.62186,0.000833375,0.000833375,0.000833375
103,1287.58,1.18567,1.05228,1.32705,0.78086,0.60964,0.72123,0.39857,1.59812,0.84261,1.66914,0.00082925,0.00082925,0.00082925
104,1299.83,1.21144,1.03762,1.36051,0.58424,0.77895,0.70473,0.40484,1.62195,0.91869,1.69532,0.000825125,0.000825125,0.000825125
105,1311.95,1.22991,1.09431,1.37174,0.73534,0.70977,0.68829,0.37707,1.61803,0.86542,1.67506,0.000821,0.000821,0.000821
106,1323.94,1.19761,1.08244,1.35584,0.70948,0.77507,0.72365,0.40407,1.5983,0.85978,1.67809,0.000816875,0.000816875,0.000816875
107,1335.91,1.21143,1.04109,1.3487,0.69683,0.73451,0.69596,0.37623,1.60995,0.94569,1.66531,0.00081275,0.00081275,0.00081275
108,1348.04,1.20305,1.0305,1.34475,0.74479,0.64895,0.73565,0.41311,1.58011,0.89049,1.64183,0.000808625,0.000808625,0.000808625
109,1360.13,1.21427,1.03572,1.35423,0.61295,0.78098,0.71777,0.38937,1.64276,0.8963,1.68032,0.0008045,0.0008045,0.0008045
110,1372.1,1.20156,1.01768,1.33676,0.66778,0.6693,0.71001,0.40354,1.64766,0.89169,1.68139,0.000800375,0.000800375,0.000800375
111,1384.14,1.1983,1.01662,1.33666,0.5991,0.76171,0.68865,0.37918,1.65623,0.93756,1.6438,0.00079625,0.00079625,0.00079625
112,1396.16,1.17492,1.02812,1.33563,0.6014,0.80092,0.68028,0.38255,1.69203,0.8841,1.7147,0.000792125,0.000792125,0.000792125
