epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,2044.82,0.89797,0.70981,1.17927,0.61126,0.76491,0.71756,0.38434,1.70648,0.83773,1.91741,0.00048275,0.00048275,0.00048275
188,2061.95,0.90311,0.72868,1.18638,0.7627,0.62503,0.71276,0.37756,1.7236,0.87129,1.9315,0.000478625,0.000478625,0.000478625
189,2079.1,0.90668,0.71232,1.18459,0.70888,0.69841,0.74156,0.37506,1.73471,0.87533,1.98876,0.0004745,0.0004745,0.0004745
190,2096.93,0.85942,0.67853,1.16024,0.66784,0.65365,0.69705,0.38428,1.67353,0.84471,1.90256,0.000470375,0.000470375,0.000470375
191,2117.25,0.86947,0.71511,1.16575,0.67092,0.67102,0.72461,0.39248,1.66194,0.81914,1.9279,0.00046625,0.00046625,0.00046625
192,2139.03,0.85449,0.69556,1.15622,0.75391,0.68152,0.73717,0.39645,1.70692,0.82133,1.93315,0.000462125,0.000462125,0.000462125
193,2159.04,0.89001,0.70283,1.17977,0.68053,0.67895,0.72217,0.40653,1.70157,0.84343,1.94923,0.000458,0.000458,0.000458
194,2177.37,0.86769,0.70516,1.16798,0.70862,0.68173,0.73352,0.41203,1.6653,0.7964,1.93119,0.000453875,0.000453875,0.000453875
195,2193.91,0.86746,0.69068,1.16051,0.77064,0.66097,0.72096,0.39547,1.66362,0.79619,1.90954,0.00044975,0.00044975,0.00044975
196,2211.76,0.86469,0.70515,1.16662,0.77221,0.64381,0.71892,0.38111,1.64789,0.85302,1.95016,0.000445625,0.000445625,0.000445625
197,2229.43,0.85702,0.6868,1.15391,0.74029,0.75731,0.72174,0.40666,1.63286,0.84988,1.87701,0.0004415,0.0004415,0.0004415
198,2246.67,0.88924,0.7196,1.18579,0.71383,0.68424,0.71576,0.40678,1.66936,0.85157,1.96206,0.000437375,0.000437375,0.000437375
199,2264.49,0.83986,0.71224,1.15454,0.81191,0.63583,0.73275,0.40137,1.65626,0.79115,1.95588,0.00043325,0.00043325,0.00043325
200,2281.43,0.84716,0.69096,1.14507,0.81039,0.68597,0.75552,0.40385,1.65425,0.80638,1.85544,0.000429125,0.000429125,0.000429125
201,2298.59,0.86314,0.67477,1.15713,0.8388,0.66002,0.74979,0.41656,1.66059,0.81863,1.88733,0.000425,0.000425,0.000425
202,2316.98,0.86349,0.69219,1.14419,0.77795,0.66507,0.74148,0.42765,1.66444,0.80434,1.94762,0.000420875,0.000420875,0.000420875
203,2334.04,0.84566,0.67096,1.14884,0.8275,0.62764,0.76174,0.43155,1.67399,0.80313,1.95662,0.00041675,0.00041675,0.00041675
204,2354.37,0.85907,0.67989,1.15888,0.86098,0.6445,0.75377,0.41771,1.69563,0.84506,1.91704,0.000412625,0.000412625,0.000412625
205,2375.97,0.85926,0.67391,1.16039,0.69948,0.66935,0.76356,0.42275,1.68122,0.82889,1.90856,0.0004085,0.0004085,0.0004085
206,2395,0.82545,0.65648,1.13456,0.72831,0.67764,0.73616,0.42359,1.65126,0.8024,1.9031,0.000404375,0.000404375,0.000404375
207,2412.68,0.82843,0.66688,1.14274,0.8309,0.66083,0.7385,0.41306,1.66744,0.81183,1.87686,0.00040025,0.00040025,0.00040025
208,2429.8,0.85436,0.66274,1.14883,0.75571,0.69721,0.74843,0.4138,1.67472,0.80327,1.9246,0.000396125,0.000396125,0.000396125
209,2446.76,0.83362,0.67205,1.13895,0.78582,0.7107,0.75946,0.40887,1.69317,0.83365,1.9047,0.000392,0.000392,0.000392
210,2466.48,0.83026,0.66777,1.12913,0.79105,0.66452,0.76527,0.41845,1.70388,0.83136,1.9584,0.000387875,0.000387875,0.000387875
211,2487.22,0.81752,0.64548,1.11395,0.70013,0.73012,0.75845,0.42215,1.69371,0.81546,1.93971,0.00038375,0.00038375,0.00038375
212,2504,0.8562,0.67829,1.1604,0.68665,0.69483,0.73446,0.41865,1.63367,0.82109,1.91171,0.000379625,0.000379625,0.000379625
213,2522.81,0.82014,0.65343,1.13172,0.71578,0.71097,0.72358,0.41039,1.69301,0.81732,1.97154,0.0003755,0.0003755,0.0003755
214,2542.07,0.80049,0.64362,1.12681,0.79611,0.66181,0.72712,0.39289,1.65689,0.8472,1.92456,0.000371375,0.000371375,0.000371375
215,2560.25,0.81692,0.65678,1.12584,0.70579,0.66369,0.71203,0.41214,1.68634,0.89747,1.91819,0.00036725,0.00036725,0.00036725
216,2576.6,0.80097,0.63618,1.12181,0.80766,0.62432,0.72093,0.40197,1.7079,0.88084,1.91882,0.000363125,0.000363125,0.000363125
217,2596.94,0.80009,0.64156,1.11458,0.72285,0.63173,0.6968,0.39462,1.71452,0.86523,1.9707,0.000359,0.000359,0.000359
218,2614.76,0.7945,0.62338,1.12101,0.79446,0.64399,0.73305,0.41379,1.65321,0.81053,1.92844,0.000354875,0.000354875,0.000354875
219,2636.08,0.79907,0.63316,1.12423,0.80421,0.66521,0.72704,0.41112,1.63637,0.83929,1.88723,0.00035075,0.00035075,0.00035075
220,2653.46,0.78062,0.63962,1.10759,0.84114,0.61902,0.74541,0.40846,1.70052,0.84824,1.97113,0.000346625,0.000346625,0.000346625
221,2670.95,0.79849,0.63929,1.11952,0.69208,0.68417,0.7143,0.39543,1.66476,0.83416,1.95197,0.0003425,0.0003425,0.0003425
222,2690.02,0.84244,0.65091,1.14789,0.80661,0.63966,0.71329,0.4057,1.66737,0.84727,1.92482,0.000338375,0.000338375,0.000338375
223,2710.56,0.79858,0.63597,1.11704,0.78317,0.64446,0.68471,0.37242,1.69385,0.88597,1.96048,0.00033425,0.00033425,0.00033425
224,2727.51,0.81197,0.65525,1.12609,0.8086,0.64021,0.68358,0.38001,1.69336,0.86563,1.91348,0.000330125,0.000330125,0.000330125
225,2744.61,0.78936,0.62406,1.11079,0.83066,0.63173,0.72865,0.40548,1.68464,0.8711,1.95865,0.000326,0.000326,0.000326
