epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,257.714,1.45731,1.38037,1.80352,0.56651,0.72166,0.64046,0.3316,1.59476,1.31504,2.11125,0.00092825,0.00092825,0.00092825
28,267.235,1.44508,1.33177,1.78955,0.49487,0.68686,0.54878,0.28678,1.5737,1.6692,2.08492,0.000915875,0.000915875,0.000915875
29,276.681,1.42192,1.32895,1.79258,0.42756,0.75326,0.5337,0.28012,1.59819,1.65999,2.14278,0.0009035,0.0009035,0.0009035
30,286.164,1.40353,1.28675,1.78315,0.57457,0.70479,0.65803,0.37037,1.60585,1.17951,2.12235,0.000891125,0.000891125,0.000891125
31,295.652,1.40454,1.26165,1.77872,0.54648,0.71428,0.65324,0.36299,1.57539,1.20454,2.10803,0.00087875,0.00087875,0.00087875
32,305.139,1.42454,1.29886,1.79213,0.62423,0.72216,0.66939,0.34996,1.53906,0.92408,2.06331,0.000866375,0.000866375,0.000866375
33,314.563,1.41691,1.2174,1.7924,0.53613,0.71163,0.60802,0.34155,1.61302,1.00674,2.15168,0.000854,0.000854,0.000854
34,324.14,1.44419,1.21331,1.78708,0.6012,0.74381,0.68471,0.35781,1.60086,1.24432,2.09364,0.000841625,0.000841625,0.000841625
35,333.613,1.37756,1.21405,1.75555,0.60788,0.6189,0.67521,0.3666,1.69041,0.93622,2.21928,0.00082925,0.00082925,0.00082925
36,343.104,1.41308,1.2893,1.81626,0.60387,0.67945,0.65511,0.36602,1.58399,1.14922,2.11436,0.000816875,0.000816875,0.000816875
37,352.588,1.40087,1.17461,1.7675,0.70275,0.61277,0.68968,0.36206,1.66553,1.34673,2.23488,0.0008045,0.0008045,0.0008045
38,362.121,1.36537,1.10458,1.73099,0.67907,0.57398,0.66581,0.38601,1.59346,1.20768,2.14955,0.000792125,0.000792125,0.000792125
39,371.637,1.37283,1.152,1.74816,0.57029,0.6937,0.6234,0.33853,1.67041,0.98882,2.21904,0.00077975,0.00077975,0.00077975
40,381.087,1.38353,1.16318,1.73858,0.52745,0.74614,0.68177,0.38301,1.58557,1.02252,2.12897,0.000767375,0.000767375,0.000767375
41,390.514,1.35747,1.12423,1.72577,0.71119,0.53625,0.6346,0.34236,1.64562,1.08706,2.16915,0.000755,0.000755,0.000755
42,400.107,1.32167,1.14364,1.71902,0.4951,0.84866,0.65264,0.3518,1.59821,1.08517,2.11354,0.000742625,0.000742625,0.000742625
43,409.58,1.32682,1.11462,1.69818,0.61399,0.76468,0.69078,0.36347,1.56707,1.14354,2.14025,0.00073025,0.00073025,0.00073025
44,419.074,1.30622,1.06582,1.68287,0.66095,0.67956,0.69586,0.38174,1.60537,1.00971,2.1499,0.000717875,0.000717875,0.000717875
45,428.517,1.32512,1.06601,1.69917,0.56988,0.77329,0.68037,0.39905,1.54419,0.86915,2.06252,0.0007055,0.0007055,0.0007055
46,438.008,1.32799,1.04188,1.72163,0.64169,0.67673,0.71337,0.38736,1.58666,0.91627,2.12287,0.000693125,0.000693125,0.000693125
47,447.452,1.38131,1.09343,1.76103,0.59461,0.75793,0.74879,0.3865,1.62888,1.1113,2.1912,0.00068075,0.00068075,0.00068075
48,457.019,1.26454,0.98674,1.66114,0.72521,0.6372,0.71155,0.37025,1.61758,0.94609,2.20926,0.000668375,0.000668375,0.000668375
49,466.533,1.26296,1.01912,1.66222,0.58604,0.70395,0.6764,0.3465,1.57216,0.82758,2.17499,0.000656,0.000656,0.000656
50,475.99,1.33793,1.04485,1.73591,0.68517,0.68967,0.70701,0.37539,1.622,0.85269,2.19194,0.000643625,0.000643625,0.000643625
51,485.62,1.27085,0.98906,1.68241,0.59012,0.72235,0.66579,0.354,1.60591,0.97516,2.16294,0.00063125,0.00063125,0.00063125
52,495.124,1.25297,0.94653,1.65723,0.6723,0.76591,0.77158,0.3941,1.63394,0.88967,2.19291,0.000618875,0.000618875,0.000618875
53,504.598,1.24517,0.98144,1.66057,0.75858,0.73031,0.74735,0.39209,1.57546,0.79778,2.15923,0.0006065,0.0006065,0.0006065
54,514.069,1.26913,0.97661,1.64289,0.64695,0.61769,0.67994,0.35578,1.71149,0.86135,2.35167,0.000594125,0.000594125,0.000594125
55,523.598,1.23927,0.93361,1.66343,0.71338,0.79369,0.79188,0.42735,1.61857,0.7756,2.22742,0.00058175,0.00058175,0.00058175
56,533.122,1.24307,0.9448,1.65842,0.63395,0.85951,0.76108,0.40851,1.65877,0.81615,2.24803,0.000569375,0.000569375,0.000569375
57,542.583,1.21598,0.90216,1.63721,0.78352,0.70621,0.78248,0.401,1.67325,0.80202,2.20666,0.000557,0.000557,0.000557
58,552.156,1.16418,0.84196,1.57642,0.66576,0.76105,0.77719,0.41272,1.55593,0.79078,2.18726,0.000544625,0.000544625,0.000544625
59,561.65,1.19869,0.90024,1.58807,0.64152,0.78686,0.78224,0.40809,1.59797,0.812,2.25304,0.00053225,0.00053225,0.00053225
60,571.136,1.2208,0.92045,1.63571,0.75947,0.72857,0.7898,0.44202,1.58799,0.78417,2.19008,0.000519875,0.000519875,0.000519875
61,580.648,1.19296,0.88463,1.58772,0.75823,0.61437,0.7279,0.38087,1.66002,0.80993,2.2514,0.0005075,0.0005075,0.0005075
62,590.133,1.19132,0.90809,1.61394,0.70804,0.68012,0.76308,0.40172,1.62725,0.77871,2.24619,0.000495125,0.000495125,0.000495125
63,599.623,1.17879,0.89562,1.60069,0.53372,0.66902,0.64848,0.35391,1.61036,0.89931,2.23968,0.00048275,0.00048275,0.00048275
64,609.07,1.15118,0.87557,1.57898,0.54457,0.78382,0.65543,0.37299,1.54733,0.8804,2.1857,0.000470375,0.000470375,0.000470375
65,618.792,1.17318,0.8752,1.58098,0.67039,0.73255,0.71748,0.38357,1.5979,0.75204,2.22604,0.000458,0.000458,0.000458
66,629.2,1.14087,0.86814,1.55964,0.60425,0.73577,0.71516,0.38458,1.56383,0.82672,2.19082,0.000445625,0.000445625,0.000445625
67,639.578,1.11463,0.85953,1.54475,0.69631,0.79084,0.77906,0.40703,1.5843,0.77849,2.22287,0.00043325,0.00043325,0.00043325
68,649.61,1.12192,0.83282,1.54943,0.65581,0.77592,0.71573,0.36258,1.65421,0.86552,2.35727,0.000420875,0.000420875,0.000420875
69,659.801,1.14057,0.80209,1.55104,0.63806,0.71958,0.67886,0.37861,1.61628,0.82496,2.28868,0.0004085,0.0004085,0.0004085
70,670.224,1.11552,0.82274,1.53915,0.67737,0.7445,0.70942,0.38539,1.59359,0.82629,2.26168,0.000396125,0.000396125,0.000396125
71,680.553,1.1195,0.8165,1.54453,0.64823,0.61902,0.63871,0.33906,1.65588,0.88706,2.35342,0.00038375,0.00038375,0.00038375
72,690.856,1.09184,0.80573,1.49859,0.61459,0.81097,0.70111,0.37917,1.65139,0.7959,2.35599,0.000371375,0.000371375,0.000371375
73,701.002,1.09139,0.82906,1.52368,0.59142,0.8161,0.71574,0.3959,1.60709,0.79636,2.29603,0.000359,0.000359,0.000359
74,711.33,1.0953,0.8038,1.52442,0.60427,0.69958,0.68535,0.38304,1.63957,0.87839,2.32176,0.000346625,0.000346625,0.000346625
75,721.637,1.06093,0.79601,1.49986,0.60776,0.69225,0.68893,0.3704,1.58864,0.84915,2.32197,0.00033425,0.00033425,0.00033425
76,731.677,1.05234,0.79421,1.48493,0.64664,0.69379,0.69077,0.38588,1.63825,0.86026,2.33927,0.000321875,0.000321875,0.000321875
77,741.748,1.05106,0.79906,1.47974,0.73501,0.64125,0.71991,0.39955,1.62312,0.81543,2.33438,0.0003095,0.0003095,0.0003095
78,751.943,1.05601,0.76589,1.49677,0.66869,0.76248,0.74434,0.40908,1.59336,0.76299,2.31068,0.000297125,0.000297125,0.000297125
79,761.987,1.0123,0.77285,1.46878,0.6363,0.79241,0.71824,0.38438,1.63261,0.78955,2.36939,0.00028475,0.00028475,0.00028475
80,772.039,1.02553,0.74115,1.48298,0.60582,0.80419,0.73099,0.40073,1.61867,0.78032,2.32933,0.000272375,0.000272375,0.000272375
81,782.126,1.02138,0.77274,1.49712,0.69764,0.79541,0.76719,0.39489,1.63883,0.77858,2.39658,0.00026,0.00026,0.00026
82,792.262,1.01947,0.76001,1.45577,0.60741,0.76907,0.70414,0.37803,1.62075,0.80677,2.38732,0.000247625,0.000247625,0.000247625
83,802.574,1.00567,0.74747,1.47936,0.67471,0.77988,0.74779,0.41515,1.57546,0.76549,2.3702,0.00023525,0.00023525,0.00023525
84,812.744,1.05768,0.81255,1.50599,0.6715,0.81042,0.7662,0.40584,1.56979,0.76088,2.33855,0.000222875,0.000222875,0.000222875
85,822.831,0.99167,0.72935,1.43014,0.6432,0.78093,0.76256,0.40145,1.56101,0.77188,2.36598,0.0002105,0.0002105,0.0002105
86,833.035,0.97532,0.72451,1.4172,0.65306,0.81476,0.74019,0.40104,1.57489,0.76805,2.39613,0.000198125,0.000198125,0.000198125
87,843.182,0.9632,0.68979,1.40585,0.63059,0.75819,0.7127,0.39318,1.59013,0.81082,2.41724,0.00018575,0.00018575,0.00018575
88,853.296,0.97159,0.75099,1.4339,0.64343,0.8234,0.77308,0.41908,1.58112,0.75171,2.3403,0.000173375,0.000173375,0.000173375
89,863.515,0.98651,0.74502,1.43432,0.68666,0.7664,0.7444,0.41267,1.60634,0.77214,2.41363,0.000161,0.000161,0.000161
90,873.721,0.9549,0.68632,1.39912,0.66419,0.77649,0.7573,0.41078,1.62514,0.80355,2.41671,0.000148625,0.000148625,0.000148625
91,897.579,0.85929,0.45103,1.45451,0.6768,0.78253,0.76023,0.4089,1.63295,0.7897,2.44462,0.00013625,0.00013625,0.00013625
92,907.8,0.83319,0.41969,1.42799,0.76491,0.73189,0.76553,0.40544,1.64341,0.80007,2.50623,0.000123875,0.000123875,0.000123875
93,917.965,0.83044,0.40771,1.43095,0.69159,0.79628,0.74135,0.38873,1.63877,0.8396,2.51764,0.0001115,0.0001115,0.0001115
94,928.088,0.8235,0.41286,1.43297,0.71921,0.78322,0.75074,0.40489,1.60416,0.81216,2.45772,9.9125e-05,9.9125e-05,9.9125e-05
95,938.258,0.81231,0.4074,1.41508,0.67069,0.72579,0.73039,0.3953,1.63202,0.8448,2.46216,8.675e-05,8.675e-05,8.675e-05
96,948.406,0.76564,0.3844,1.3715,0.64171,0.82333,0.7424,0.41169,1.60737,0.8352,2.47124,7.4375e-05,7.4375e-05,7.4375e-05
97,958.503,0.78194,0.39046,1.39773,0.6429,0.79007,0.72218,0.40504,1.6026,0.80929,2.48531,6.2e-05,6.2e-05,6.2e-05
98,968.596,0.77272,0.38869,1.37739,0.61403,0.836,0.73428,0.40809,1.64255,0.81962,2.52301,4.9625e-05,4.9625e-05,4.9625e-05
99,978.849,0.76184,0.39705,1.38221,0.61677,0.84606,0.72712,0.40451,1.61883,0.79275,2.51388,3.725e-05,3.725e-05,3.725e-05
100,988.867,0.74903,0.39009,1.35096,0.65173,0.76244,0.73569,0.4061,1.61519,0.7986,2.52176,2.4875e-05,2.4875e-05,2.4875e-05
